pathway	pval	padj	ES	NES	nMoreExtreme	size
GOMF_SINGLE_STRANDED_DNA_ENDODEOXYRIBONUCLEASE_ACTIVITY	0.431451612903226	0.725486579409464	0.235953861691384	1.00801864552706	213	12
GOMF_MANNOSYLTRANSFERASE_ACTIVITY	0.642	0.819232328693067	0.159326631562151	0.846913153205831	320	20
GOMF_TRNA_BINDING	0.0146443514644351	0.163709285367039	0.207027164541934	2.00532497781578	6	68
GOMF_MICROFILAMENT_MOTOR_ACTIVITY	0.540485829959514	0.783060927462527	-0.191438028393683	-0.934268517771023	266	16
GOMF_SNARE_BINDING	0.0541044776119403	0.314132462686567	-0.140686818362605	-1.5936649594206	28	92
GOMF_RDNA_BINDING	0.0329896907216495	0.253672316384181	0.518370925320794	1.67369347134623	15	7
GOMF_DNA_SECONDARY_STRUCTURE_BINDING	0.5	0.759301014656144	0.13945783205427	0.948796704646629	247	33
GOMF_PEROXISOME_TARGETING_SEQUENCE_BINDING	0.684210526315789	0.847867137946061	0.290381703721412	0.810575406493751	350	5
GOMF_MAGNESIUM_ION_BINDING	0.0287474332648871	0.242017453798768	0.112687852503386	1.72518545612063	13	169
GOMF_RNA_CAP_BINDING	0.295546558704453	0.622033147773279	-0.229701706811294	-1.12100544992419	145	16
GOMF_RNA_7_METHYLGUANOSINE_CAP_BINDING	0.146245059288538	0.463196223997588	-0.298381309305478	-1.31554911371291	73	13
GOMF_FOUR_WAY_JUNCTION_DNA_BINDING	0.836327345309381	0.922631395685288	0.141064801129832	0.700286179814391	418	17
GOMF_Y_FORM_DNA_BINDING	0.272904483430799	0.600657416962887	0.411985018726592	1.15002054104629	139	5
GOMF_BUBBLE_DNA_BINDING	0.495164410058027	0.756220476585218	0.310673679736479	0.945036741301866	255	6
GOMF_INOSITOL_HEXAKISPHOSPHATE_KINASE_ACTIVITY	0.183505154639175	0.517590299718214	-0.426601848900223	-1.2848028220001	88	6
GOMF_MRNA_REGULATORY_ELEMENT_BINDING_TRANSLATION_REPRESSOR_ACTIVITY	0.274703557312253	0.602647706351148	-0.255813240264241	-1.12786850586915	138	13
GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	0.00186567164179104	0.0624391600611876	-0.197437098420705	-6.43878235378529	0	854
GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	0.412915851272016	0.707687817258883	-0.190338630781181	-1.01735230762928	210	19
