pathway	pval	padj	ES	NES	nMoreExtreme	size
MP_ABNORMAL_TUMOR_VASCULARIZATION	0.0949367088607595	0.443681318681319	-0.228730146061138	-1.40813580887396	44	25
MP_DECREASED_CIRCULATING_TUMOR_NECROSIS_FACTOR_LEVEL	0.135593220338983	0.505952380952381	-0.1704806746807	-1.33456794780548	63	43
MP_DECREASED_INCIDENCE_OF_INDUCED_TUMORS	0.548507462686567	0.803296703296703	0.241693239795918	0.921469603847371	293	10
MP_DECREASED_INCIDENCE_OF_TUMORS_BY_CHEMICAL_INDUCTION	0.13921568627451	0.505952380952381	0.137609120234505	1.3477931418469	70	71
MP_DECREASED_LIVER_TUMOR_INCIDENCE	0.614285714285714	0.803296703296703	-0.303657661965097	-0.87577866224346	300	5
MP_DECREASED_LUNG_TUMOR_INCIDENCE	0.0122448979591837	0.225066195939982	-0.667001354689617	-1.92369772705354	5	5
MP_DECREASED_METASTATIC_POTENTIAL	0.272556390977444	0.608286252354049	0.22216950433523	1.16609957066882	144	19
MP_DECREASED_TUMOR_GROWTH_SIZE	0.109615384615385	0.443681318681319	0.158820740740741	1.371838931021	56	54
MP_DECREASED_TUMOR_INCIDENCE	0.845303867403315	0.941435290547716	0.137781145318233	0.670475531676452	458	16
MP_DECREASED_TUMOR_LATENCY	0.286238532110092	0.608286252354049	0.196396415151294	1.14461164594544	155	23
MP_DECREASED_TUMOR_NECROSIS_FACTOR_SECRETION	0.0020746887966805	0.0881742738589212	-0.197683468202227	-2.13078261972072	0	79
MP_EMBRYO_TUMOR	0.107407407407407	0.443681318681319	0.295095302655714	1.38820336162366	57	15
MP_INCREASED_B_CELL_DERIVED_LYMPHOMA_INCIDENCE	0.0284629981024668	0.225066195939982	0.206632449061192	1.70414617229301	14	49
MP_INCREASED_T_CELL_DERIVED_LYMPHOMA_INCIDENCE	0.846899224806202	0.941435290547716	0.0803701660328303	0.708105793016884	436	57
MP_INCREASED_ACUTE_LYMPHOBLASTIC_LEUKEMIA_INCIDENCE	0.456647398843931	0.774032459425718	0.309726855594394	1.01124521671385	236	7
MP_INCREASED_ADENOCARCINOMA_INCIDENCE	0.0133843212237094	0.225066195939982	0.458672194758943	1.90450877857064	6	12
MP_INCREASED_ADENOMA_INCIDENCE	0.286252354048964	0.608286252354049	0.196189146049481	1.14537008282768	151	24
MP_INCREASED_BASAL_CELL_CARCINOMA_INCIDENCE	0.580971659919028	0.803296703296703	0.299649346509404	0.883944529184107	286	6
MP_INCREASED_BRAIN_TUMOR_INCIDENCE	0.163776493256262	0.514638258736971	0.401063430074349	1.30945530855954	84	7
MP_INCREASED_CARCINOMA_INCIDENCE	0.488612836438923	0.798694059563625	-0.128854605242939	-0.969700281000556	235	39
