pathway	pval	padj	ES	NES	nMoreExtreme	size
GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE	0.567514677103718	0.811740406010669	-0.130591054313099	-0.90915393709842	289	34
GOBP_REPRODUCTION	0.233739837398374	0.568307749121306	-0.0371860226423653	-1.19319400758361	114	795
GOBP_SINGLE_STRAND_BREAK_REPAIR	0.903614457831325	0.962422294187598	-0.153385082588622	-0.620713368758062	449	11
GOBP_REGULATION_OF_DNA_RECOMBINATION	0.301848049281314	0.635218847615822	-0.0961301285288296	-1.14053157775438	146	109
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	0.421782178217822	0.726273789987011	0.33673360960578	1.0307342107161	212	6
GOBP_MITOTIC_SPINDLE_ELONGATION	0.00760456273764259	0.100797829535787	0.526442584473673	1.95160121302795	3	9
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	0.00203665987780041	0.0459177795234355	0.435736764129307	2.51028665738156	0	23
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	0.00201612903225806	0.0459177795234355	0.587596834127601	3.05962586342522	0	19
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.435129740518962	0.734808537456128	0.176479122537214	1.00106962363518	217	22
GOBP_TRANSITION_METAL_ION_TRANSPORT	0.385245901639344	0.701905345246325	-0.111173926562456	-1.05095879356839	187	68
GOBP_CITRULLINE_METABOLIC_PROCESS	0.1252408477842	0.430827354429718	0.417208439126029	1.38678251855703	64	7
GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	0.106776180698152	0.402557858509728	0.299789988568998	1.40550095251225	51	15
GOBP_RIBOSOMAL_LARGE_SUBUNIT_EXPORT_FROM_NUCLEUS	0.402697495183044	0.713144795097557	0.306333898826128	1.01824041868234	208	7
GOBP_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS	0.168986083499006	0.498542551668342	0.374282639885222	1.30476342558818	84	8
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	0.004149377593361	0.0691188295205512	0.157159304031344	2.34265751972138	1	174
GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING	0.201232032854209	0.535803967223112	0.268697663290534	1.25973126552804	97	15
GOBP_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	0.946640316205534	0.979333227670301	-0.11966621470729	-0.569764889729641	478	16
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	0.629327902240326	0.840125920652128	0.149125820139966	0.85911629999012	308	23
GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.119047619047619	0.422753945770943	0.345669080182355	1.39477321223303	59	11
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.00189035916824197	0.0459177795234355	-0.0951712434587094	-2.82873486361627	0	678
GOBP_RRNA_MODIFICATION	0.00404858299595142	0.0691188295205512	0.333233509024118	2.21857303971514	1	32
GOBP_MAPK_CASCADE	0.178846153846154	0.507875376423878	-0.0471878061015051	-1.26280331677441	92	537
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	0.0542635658914729	0.283541683990724	-0.211698781974451	-1.5835074901569	27	39
GOBP_PROTEIN_POLYUBIQUITINATION	0.00201207243460765	0.0459177795234355	-0.13839951599862	-2.29979931888899	0	215
GOBP_MEIOTIC_SPINDLE_ORGANIZATION	0.047713717693837	0.2652846396573	0.31144518108751	1.55052586673179	23	17
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.177966101694915	0.507875376423878	0.0502848752232989	1.26032485460853	83	490
GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	0.526615969581749	0.790144068299045	0.250458349940215	0.928486475016056	276	9
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY	0.00189753320683112	0.0459177795234355	-0.295720792712162	-2.26430178532252	0	40
GOBP_ALLANTOIN_METABOLIC_PROCESS	0.942028985507246	0.976555940521109	-0.180168281547097	-0.576923187474651	454	7
GOBP_MITOCHONDRIAL_FISSION	0.736951983298539	0.894709912705841	0.110021182003286	0.77905471052627	352	37
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	0.811088295687885	0.9256892222717	0.089321006291361	0.716564610413409	394	49
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS	0.370808678500986	0.692222118552224	0.207695171240162	1.05289200145239	187	18
GOBP_MITOTIC_CELL_CYCLE	0.00193050193050193	0.0459177795234355	0.0865163659335887	2.68883705191438	0	774
GOBP_M_PHASE	0.957915831663327	0.985567473835256	-0.160608959030767	-0.549908948576633	477	8
GOBP_MITOTIC_CYTOKINESIS	0.529411764705882	0.791859835029201	0.0910227381235917	0.907869961405128	269	73
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.00589390962671906	0.0850353990883522	-0.242385185185185	-2.06888943286699	2	54
GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	0.0058252427184466	0.0850353990883522	-0.316788251257083	-1.89331770731924	2	25
GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA	0.422764227642276	0.726512437981043	-0.265561224489796	-1.02076657696475	207	10
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	0.882956878850103	0.95367843010579	0.137948268070287	0.646740817115647	429	15
GOBP_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI	0.201960784313725	0.536929095470814	0.32359693877551	1.25272146249286	102	10
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.00393700787401575	0.0691188295205512	0.164401667437627	2.32958229929556	1	149
GOBP_RESPONSE_TO_OXYGEN_RADICAL	0.727822580645161	0.889414409351467	0.154157831755296	0.802702229987903	360	19
GOBP_PROTEIN_DENEDDYLATION	0.690196078431373	0.868365506627389	0.209741709183674	0.811960526167402	351	10
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	0.0386178861788618	0.235630915808114	-0.0965922398247913	-1.70093863684683	18	241
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.00395256916996047	0.0691188295205512	-0.230047538989978	-2.11951546108023	1	63
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.00193798449612403	0.0459177795234355	-0.26842646793009	-2.15903173422952	0	46
